annual_income,credit_score,employment_length,loan_amount,loan_term,interest_rate,home_ownership,purpose,previous_defaults,open_credit_lines,debt_to_income,default
87600.0,729,7.0,15000.0,36,13.94,RENT,credit_card,0,6,24.2,0
59300.0,731,7.0,15300.0,36,12.45,OWN,other,1,7,35.7,0
88400.0,709,7.0,7600.0,36,14.77,MORTGAGE,debt_consolidation,2,9,37.0,0
44500.0,761,1.0,6900.0,36,11.64,RENT,credit_card,0,4,21.0,0
74700.0,672,7.0,12100.0,60,15.52,OWN,major_purchase,0,8,37.6,0
102300.0,656,1.0,16100.0,36,15.23,OWN,credit_card,0,13,29.9,0
88500.0,657,4.0,11000.0,60,18.5,MORTGAGE,small_business,1,12,25.2,0
30000.0,736,5.0,22900.0,60,15.65,MORTGAGE,medical,0,2,65.0,1
43700.0,704,5.0,11100.0,36,12.39,OWN,debt_consolidation,0,12,29.6,0
42000.0,699,1.0,10900.0,36,9.79,RENT,debt_consolidation,0,8,28.4,0
61100.0,732,0.0,15300.0,36,12.51,MORTGAGE,credit_card,0,7,29.3,0
66800.0,547,10.0,20100.0,36,19.3,RENT,credit_card,0,4,42.1,0
33600.0,700,10.0,5600.0,36,13.4,MORTGAGE,debt_consolidation,0,10,22.3,0
50500.0,694,1.0,6300.0,36,13.57,OWN,debt_consolidation,0,4,22.2,0
19800.0,788,1.0,9400.0,36,13.79,MORTGAGE,medical,0,9,58.3,0
93800.0,581,15.0,40000.0,36,18.72,MORTGAGE,credit_card,0,10,50.5,0
38900.0,781,10.0,9600.0,36,11.19,RENT,debt_consolidation,0,17,30.7,0
50300.0,685,20.0,10300.0,36,15.86,OWN,other,1,11,33.3,0
42600.0,712,2.0,14900.0,36,14.66,RENT,major_purchase,0,8,33.0,0
82100.0,789,5.0,17800.0,60,10.59,RENT,credit_card,1,6,30.0,0
15000.0,716,2.0,11900.0,60,17.88,MORTGAGE,major_purchase,0,10,65.0,1
48700.0,706,7.0,19600.0,36,15.23,RENT,home_improvement,0,10,45.5,0
46700.0,696,1.0,6000.0,60,13.24,RENT,small_business,0,16,28.8,0
40000.0,649,1.0,7500.0,36,12.4,OWN,debt_consolidation,0,8,23.2,0
106600.0,678,0.0,19600.0,60,17.18,MORTGAGE,debt_consolidation,0,8,27.3,0
32900.0,633,7.0,11000.0,36,18.35,OWN,debt_consolidation,0,9,44.2,0
69400.0,677,5.0,5800.0,36,13.78,MORTGAGE,debt_consolidation,0,10,19.2,0
57500.0,528,7.0,5600.0,36,15.67,RENT,credit_card,0,6,17.7,0
86500.0,708,15.0,7300.0,36,13.86,RENT,credit_card,0,4,17.8,0
36300.0,672,10.0,10900.0,60,17.28,OWN,debt_consolidation,0,9,40.3,0
35200.0,658,4.0,13800.0,36,19.73,RENT,medical,2,9,52.5,1
80300.0,694,20.0,9300.0,36,9.92,MORTGAGE,small_business,0,5,15.9,0
59400.0,587,4.0,13300.0,36,19.45,RENT,credit_card,1,9,37.6,1
24500.0,805,1.0,8800.0,36,13.49,MORTGAGE,other,0,6,45.5,0
38500.0,673,20.0,20200.0,36,16.71,RENT,other,0,7,61.9,1
58300.0,671,0.0,39200.0,60,17.64,RENT,debt_consolidation,0,10,65.0,1
71500.0,617,5.0,9000.0,36,16.12,MORTGAGE,home_improvement,1,9,24.8,1
36100.0,682,3.0,13900.0,36,14.56,RENT,major_purchase,0,10,40.3,0
15000.0,770,5.0,13300.0,60,15.3,MORTGAGE,debt_consolidation,0,9,65.0,0
62000.0,747,5.0,11700.0,36,13.23,MORTGAGE,debt_consolidation,0,6,25.1,0
28300.0,736,2.0,15200.0,36,15.01,MORTGAGE,debt_consolidation,2,11,65.0,0
19800.0,716,5.0,13900.0,36,15.15,RENT,debt_consolidation,0,7,65.0,0
15000.0,657,10.0,8600.0,36,17.34,MORTGAGE,other,0,9,64.4,0
70700.0,586,2.0,21100.0,36,16.88,OWN,major_purchase,0,5,40.5,0
51900.0,667,4.0,12100.0,36,13.66,MORTGAGE,debt_consolidation,0,7,41.1,0
44300.0,665,2.0,9000.0,36,13.98,MORTGAGE,major_purchase,0,7,21.5,0
91600.0,748,10.0,37100.0,60,17.73,OWN,debt_consolidation,0,10,55.4,0
65300.0,700,10.0,10300.0,36,11.73,MORTGAGE,credit_card,0,12,26.4,0
101500.0,785,15.0,12400.0,60,16.63,RENT,debt_consolidation,0,14,30.4,0
26200.0,758,1.0,11900.0,36,13.65,OWN,debt_consolidation,0,9,46.2,0
48300.0,650,0.0,10300.0,36,15.75,RENT,debt_consolidation,0,13,33.5,0
23700.0,563,1.0,13700.0,36,20.11,OWN,small_business,0,10,65.0,1
44200.0,770,1.0,7200.0,36,10.08,RENT,debt_consolidation,0,13,17.7,0
43800.0,768,5.0,14700.0,36,11.84,MORTGAGE,major_purchase,0,8,43.5,0
65000.0,591,20.0,4500.0,36,13.56,OWN,debt_consolidation,0,6,0.3,0
50000.0,778,3.0,5700.0,60,16.88,RENT,home_improvement,3,5,33.4,0
64900.0,705,20.0,27300.0,36,14.17,RENT,medical,0,15,45.6,1
67300.0,690,0.0,5800.0,36,14.63,MORTGAGE,debt_consolidation,0,15,23.2,0
129300.0,785,15.0,4100.0,36,9.09,MORTGAGE,home_improvement,0,15,22.1,0
42500.0,767,2.0,5900.0,60,10.94,RENT,credit_card,0,5,27.8,0
32100.0,722,15.0,26100.0,36,17.48,MORTGAGE,debt_consolidation,0,9,65.0,0
54800.0,711,0.0,4500.0,36,12.39,MORTGAGE,debt_consolidation,0,8,9.7,0
34200.0,720,20.0,6800.0,60,13.84,RENT,home_improvement,0,6,28.9,0
95500.0,654,2.0,5300.0,60,14.34,MORTGAGE,debt_consolidation,1,7,13.7,0
43200.0,676,3.0,9500.0,36,13.64,RENT,debt_consolidation,0,7,28.3,0
38000.0,621,5.0,8800.0,36,14.9,RENT,small_business,0,7,42.2,0
39700.0,658,4.0,8600.0,36,12.79,MORTGAGE,other,0,9,31.2,0
67700.0,656,7.0,27700.0,60,21.32,OWN,debt_consolidation,0,6,51.8,0
45700.0,639,20.0,6000.0,36,15.03,MORTGAGE,small_business,0,7,20.9,0
36700.0,689,7.0,10400.0,36,13.12,RENT,other,0,4,43.8,0
103700.0,659,10.0,13000.0,36,15.51,MORTGAGE,debt_consolidation,1,3,25.9,1
33300.0,713,1.0,6700.0,36,12.98,OWN,credit_card,1,5,20.5,0
49800.0,575,7.0,14000.0,36,18.84,MORTGAGE,debt_consolidation,1,13,35.7,1
65700.0,673,4.0,9000.0,36,11.13,MORTGAGE,major_purchase,0,5,30.3,0
23500.0,689,15.0,13200.0,36,18.59,OWN,debt_consolidation,0,7,64.8,0
60800.0,660,4.0,10400.0,60,17.81,MORTGAGE,debt_consolidation,1,6,25.0,0
30500.0,669,7.0,3900.0,60,14.47,MORTGAGE,small_business,0,8,28.5,0
71000.0,577,2.0,21000.0,60,18.48,MORTGAGE,major_purchase,0,12,35.7,1
31800.0,703,2.0,30800.0,60,14.27,RENT,credit_card,0,11,65.0,0
67000.0,722,3.0,10000.0,36,13.77,RENT,home_improvement,0,8,24.7,0
80600.0,712,3.0,7000.0,36,14.25,MORTGAGE,other,1,12,18.7,0
72200.0,748,2.0,23200.0,36,12.71,MORTGAGE,medical,0,10,43.4,0
54900.0,693,0.0,28100.0,36,13.71,RENT,small_business,0,14,51.7,1
44200.0,711,10.0,10100.0,36,17.15,RENT,other,0,4,35.2,0
37800.0,690,0.0,9800.0,36,15.19,OWN,medical,0,13,30.8,0
95000.0,725,15.0,10500.0,60,13.45,OWN,small_business,0,6,24.0,0
35800.0,577,1.0,4700.0,36,15.98,MORTGAGE,other,0,16,23.8,0
30700.0,622,0.0,9500.0,36,18.92,MORTGAGE,major_purchase,0,11,52.7,1
66100.0,783,5.0,25800.0,36,12.65,RENT,credit_card,0,11,39.0,0
34300.0,520,5.0,10100.0,60,20.62,MORTGAGE,credit_card,0,7,34.8,1
32000.0,671,5.0,6500.0,60,18.97,MORTGAGE,debt_consolidation,2,3,32.5,1
25600.0,756,5.0,14000.0,36,12.91,MORTGAGE,debt_consolidation,1,4,63.8,1
39400.0,674,3.0,7800.0,36,13.31,MORTGAGE,small_business,0,7,31.3,0
47200.0,654,7.0,10600.0,36,12.77,MORTGAGE,credit_card,0,11,25.3,0
54700.0,688,5.0,5800.0,60,12.23,RENT,major_purchase,0,11,22.7,0
75200.0,657,3.0,6500.0,36,12.83,RENT,other,0,5,17.5,0
62100.0,682,10.0,15800.0,60,17.86,OWN,credit_card,1,8,36.3,0
45000.0,636,10.0,11600.0,36,15.96,RENT,debt_consolidation,0,15,32.3,0
44800.0,752,4.0,7400.0,36,12.06,RENT,home_improvement,1,13,25.3,0
61700.0,773,10.0,11600.0,36,8.98,MORTGAGE,debt_consolidation,0,2,23.7,0
86900.0,671,15.0,8100.0,60,15.09,RENT,home_improvement,0,11,19.2,0
51900.0,590,5.0,7400.0,60,15.87,MORTGAGE,credit_card,0,8,8.1,0
39700.0,646,2.0,19600.0,60,20.29,MORTGAGE,small_business,0,15,57.7,1
31400.0,668,15.0,16200.0,36,17.09,RENT,credit_card,0,9,61.7,0
25600.0,713,2.0,10800.0,36,14.37,RENT,debt_consolidation,0,9,44.8,0
66200.0,614,0.0,11800.0,60,18.28,RENT,debt_consolidation,0,10,26.4,1
63600.0,630,,10900.0,36,16.37,MORTGAGE,small_business,0,7,27.9,0
63600.0,713,10.0,14000.0,60,16.33,MORTGAGE,credit_card,1,12,35.7,0
46300.0,741,15.0,7300.0,36,14.3,RENT,credit_card,0,6,26.1,0
92300.0,640,7.0,16800.0,60,18.82,MORTGAGE,debt_consolidation,0,8,28.0,1
39400.0,593,20.0,13100.0,60,18.38,MORTGAGE,major_purchase,0,7,37.6,1
75300.0,850,1.0,9600.0,36,7.32,RENT,other,0,10,14.4,0
48200.0,731,0.0,8600.0,36,14.84,MORTGAGE,debt_consolidation,2,12,26.1,0
37300.0,663,7.0,16700.0,36,16.71,MORTGAGE,small_business,0,8,60.1,0
64000.0,736,20.0,10100.0,36,11.6,MORTGAGE,debt_consolidation,0,8,20.8,0
58900.0,672,5.0,7700.0,36,12.88,OWN,small_business,0,10,17.0,0
57600.0,736,0.0,9000.0,36,11.01,RENT,credit_card,0,10,28.6,0
50800.0,690,2.0,16100.0,36,15.33,RENT,home_improvement,1,11,37.8,0
48200.0,686,2.0,4900.0,36,11.81,MORTGAGE,debt_consolidation,0,9,23.7,0
143600.0,673,3.0,9200.0,60,15.17,RENT,medical,0,6,26.1,0
83500.0,586,0.0,18700.0,36,17.26,RENT,debt_consolidation,0,8,23.9,0
67900.0,806,15.0,10100.0,60,10.63,OWN,other,0,11,27.9,0
51600.0,619,5.0,12500.0,36,17.7,MORTGAGE,debt_consolidation,1,10,40.1,0
77100.0,592,7.0,18800.0,60,21.21,MORTGAGE,debt_consolidation,1,7,31.5,0
61900.0,666,0.0,17100.0,36,13.21,RENT,credit_card,1,3,50.4,1
49600.0,618,0.0,8800.0,36,14.89,RENT,medical,0,10,21.9,0
42800.0,677,5.0,10200.0,36,15.76,RENT,home_improvement,0,7,37.1,0
47300.0,725,15.0,17200.0,60,15.64,MORTGAGE,debt_consolidation,0,7,42.2,0
15000.0,745,5.0,17500.0,36,13.6,OWN,medical,0,8,65.0,1
53900.0,733,15.0,10500.0,36,12.58,MORTGAGE,home_improvement,1,10,37.3,0
39300.0,660,10.0,10600.0,60,13.94,RENT,debt_consolidation,0,10,27.2,0
100400.0,683,0.0,12500.0,36,13.35,MORTGAGE,credit_card,0,9,17.6,0
49400.0,707,2.0,21700.0,36,15.61,OWN,home_improvement,0,6,46.9,0
28700.0,566,7.0,18700.0,36,21.34,OWN,small_business,0,7,63.9,1
47900.0,717,4.0,15500.0,36,15.72,MORTGAGE,small_business,0,8,44.9,1
30600.0,585,3.0,6400.0,36,16.67,MORTGAGE,medical,0,7,22.9,0
60700.0,813,4.0,9500.0,36,9.94,MORTGAGE,major_purchase,0,11,22.0,0
55900.0,654,4.0,9800.0,36,15.62,RENT,home_improvement,1,8,30.4,1
75400.0,668,15.0,22200.0,36,12.33,MORTGAGE,debt_consolidation,0,12,34.4,0
34300.0,630,1.0,9700.0,36,15.06,MORTGAGE,small_business,0,7,42.0,0
49800.0,639,2.0,20500.0,60,19.18,MORTGAGE,other,0,11,53.4,0
26500.0,828,5.0,8200.0,60,13.14,MORTGAGE,debt_consolidation,2,3,35.8,0
67200.0,741,7.0,8600.0,36,9.99,MORTGAGE,home_improvement,0,8,20.3,0
61900.0,579,7.0,13900.0,60,16.05,MORTGAGE,major_purchase,0,15,30.2,0
61300.0,778,20.0,24000.0,60,12.53,RENT,home_improvement,0,13,48.0,0
49100.0,758,10.0,9800.0,36,10.82,OWN,other,0,7,19.3,0
59100.0,662,5.0,3000.0,60,13.34,MORTGAGE,credit_card,0,5,6.4,0
100900.0,700,2.0,5000.0,36,10.99,MORTGAGE,credit_card,0,10,14.7,0
43100.0,679,4.0,12700.0,60,15.98,RENT,debt_consolidation,1,7,34.5,0
52200.0,808,7.0,5200.0,36,9.83,OWN,other,0,9,21.0,0
30100.0,628,10.0,7100.0,36,14.91,MORTGAGE,debt_consolidation,0,7,33.8,0
33200.0,689,20.0,11000.0,60,16.54,MORTGAGE,other,0,4,37.3,0
51200.0,652,7.0,3200.0,36,12.12,OWN,debt_consolidation,0,7,13.8,0
80600.0,587,5.0,9000.0,36,15.51,OWN,debt_consolidation,0,7,13.1,0
43700.0,822,0.0,6100.0,36,7.85,MORTGAGE,credit_card,0,12,19.4,0
44100.0,603,0.0,5200.0,60,19.76,RENT,home_improvement,0,9,31.2,0
40800.0,694,1.0,7300.0,60,16.48,OWN,credit_card,1,13,31.6,0
38500.0,567,0.0,6400.0,36,16.98,OWN,credit_card,0,16,31.2,0
56000.0,654,4.0,13800.0,36,15.37,RENT,credit_card,0,7,30.6,0
25000.0,707,3.0,19900.0,36,15.71,MORTGAGE,other,0,10,,1
87200.0,626,7.0,9100.0,36,13.23,MORTGAGE,other,0,13,25.0,0
36300.0,718,5.0,8100.0,60,12.8,RENT,debt_consolidation,0,12,29.3,0
67800.0,663,7.0,8900.0,60,14.71,RENT,small_business,0,12,17.6,0
27700.0,755,,6300.0,36,14.83,MORTGAGE,small_business,0,8,35.2,0
66200.0,769,2.0,5700.0,60,12.02,OWN,home_improvement,0,5,19.1,0
66300.0,642,20.0,4800.0,60,13.19,RENT,debt_consolidation,0,6,5.3,0
58300.0,685,1.0,5600.0,36,12.86,OWN,credit_card,0,8,21.5,0
31300.0,692,15.0,24700.0,36,17.48,OWN,major_purchase,0,7,65.0,1
54800.0,720,3.0,7700.0,36,12.45,MORTGAGE,debt_consolidation,0,10,21.7,0
28800.0,681,5.0,2500.0,36,12.62,RENT,debt_consolidation,0,12,16.3,0
43800.0,692,1.0,8200.0,60,15.34,MORTGAGE,debt_consolidation,1,7,23.3,0
77900.0,664,0.0,4900.0,36,13.06,RENT,medical,0,13,9.5,0
70200.0,687,4.0,11300.0,60,15.76,OWN,medical,0,14,23.0,0
49400.0,764,10.0,10700.0,36,10.49,MORTGAGE,debt_consolidation,1,10,36.8,0
31600.0,722,2.0,11200.0,60,18.61,RENT,major_purchase,2,8,52.3,0
65500.0,726,,10700.0,36,11.07,RENT,credit_card,0,8,19.4,0
49500.0,727,2.0,9100.0,36,16.31,MORTGAGE,small_business,0,9,25.3,0
17300.0,670,4.0,5300.0,36,12.62,OWN,credit_card,0,20,34.8,0
69700.0,701,15.0,10500.0,60,19.41,MORTGAGE,credit_card,3,12,33.2,0
48500.0,609,15.0,18200.0,60,18.54,MORTGAGE,medical,1,8,44.8,0
84200.0,762,5.0,27100.0,36,12.73,RENT,home_improvement,0,11,,0
29900.0,499,2.0,9700.0,36,18.51,OWN,debt_consolidation,0,17,46.6,1
15000.0,674,2.0,10300.0,36,16.66,MORTGAGE,debt_consolidation,0,9,65.0,1
55600.0,754,20.0,14000.0,60,13.01,OWN,other,0,4,19.7,0
55900.0,591,2.0,23100.0,36,15.91,MORTGAGE,debt_consolidation,0,9,50.4,1
22900.0,706,10.0,8600.0,36,14.13,MORTGAGE,small_business,0,16,41.7,0
31600.0,636,3.0,15500.0,36,18.6,MORTGAGE,credit_card,0,7,49.9,0
169400.0,656,20.0,7200.0,36,11.94,RENT,debt_consolidation,0,16,10.3,0
42700.0,741,3.0,12900.0,36,15.63,RENT,major_purchase,0,4,42.2,0
68100.0,693,3.0,17800.0,60,15.63,RENT,other,0,9,41.4,0
36600.0,548,7.0,5700.0,60,19.34,MORTGAGE,debt_consolidation,0,12,20.3,1
19100.0,617,20.0,8400.0,60,19.93,MORTGAGE,debt_consolidation,0,10,52.6,1
45400.0,743,,17600.0,36,11.96,RENT,medical,0,10,43.7,0
43500.0,709,7.0,14900.0,36,14.39,MORTGAGE,credit_card,0,11,35.6,0
40900.0,794,10.0,18400.0,60,14.3,MORTGAGE,home_improvement,0,7,49.9,0
46600.0,789,5.0,16700.0,36,11.47,MORTGAGE,credit_card,0,7,44.8,0
55200.0,658,10.0,9200.0,36,14.88,RENT,credit_card,0,12,23.2,0
45800.0,843,15.0,32800.0,36,12.96,MORTGAGE,debt_consolidation,1,6,65.0,1
27800.0,682,5.0,11700.0,36,15.38,RENT,credit_card,0,6,52.4,0
61000.0,617,7.0,2400.0,36,14.41,RENT,debt_consolidation,0,10,11.3,0
20400.0,639,5.0,9500.0,60,15.19,MORTGAGE,small_business,0,8,45.4,0
19500.0,533,5.0,8700.0,60,22.56,RENT,credit_card,0,9,52.5,0
68400.0,784,15.0,16300.0,36,9.97,OWN,medical,0,9,33.6,0
61600.0,784,3.0,8700.0,36,10.94,OWN,other,0,12,17.2,0
47800.0,614,2.0,18900.0,36,14.28,MORTGAGE,other,0,9,47.7,0
26200.0,665,4.0,14500.0,36,18.19,RENT,home_improvement,0,10,62.5,0
35600.0,686,2.0,6600.0,60,16.5,MORTGAGE,debt_consolidation,0,7,34.6,0
43600.0,618,5.0,10200.0,36,17.3,MORTGAGE,credit_card,0,9,38.1,0
23900.0,566,15.0,7400.0,36,15.53,RENT,home_improvement,0,9,32.6,0
35200.0,666,7.0,12000.0,36,14.63,RENT,small_business,0,6,44.5,0
65700.0,659,15.0,7400.0,60,17.08,RENT,debt_consolidation,0,5,19.5,0
93200.0,655,1.0,11400.0,36,15.02,RENT,other,0,7,25.4,0
40600.0,694,15.0,9500.0,36,15.28,MORTGAGE,debt_consolidation,0,3,31.0,0
68900.0,773,7.0,10100.0,36,7.57,OWN,home_improvement,0,10,4.4,0
20700.0,660,0.0,30500.0,36,17.47,RENT,credit_card,0,9,65.0,1
66000.0,691,7.0,9100.0,36,14.22,RENT,home_improvement,1,15,23.8,0
34100.0,727,20.0,4200.0,60,13.31,RENT,credit_card,0,16,17.1,0
56300.0,716,0.0,18200.0,36,15.85,RENT,debt_consolidation,1,16,39.4,0
43800.0,640,5.0,18100.0,36,16.21,RENT,other,1,5,45.6,0
88800.0,686,,4100.0,60,15.37,RENT,other,0,4,16.5,0
33100.0,716,0.0,7700.0,36,12.63,RENT,credit_card,0,8,26.4,0
65000.0,607,7.0,13600.0,60,14.59,MORTGAGE,debt_consolidation,0,7,30.5,0
43200.0,762,5.0,14200.0,60,13.36,MORTGAGE,debt_consolidation,0,10,33.3,0
45700.0,773,3.0,10900.0,36,12.01,OWN,debt_consolidation,0,8,23.0,0
45100.0,633,7.0,11000.0,60,17.0,MORTGAGE,home_improvement,0,7,38.6,0
33500.0,693,0.0,6800.0,36,14.79,RENT,credit_card,0,10,37.9,0
48700.0,722,10.0,3300.0,36,14.33,MORTGAGE,credit_card,0,12,30.0,0
47700.0,645,0.0,30500.0,60,19.43,RENT,credit_card,0,10,65.0,1
54600.0,711,3.0,6700.0,60,11.6,MORTGAGE,medical,0,9,14.6,0
50900.0,691,5.0,11900.0,36,12.67,RENT,debt_consolidation,1,5,24.9,0
70200.0,585,3.0,10100.0,36,18.68,RENT,credit_card,0,12,31.2,0
74300.0,710,3.0,17100.0,36,14.11,MORTGAGE,small_business,1,8,34.9,0
30600.0,608,10.0,11600.0,60,17.41,RENT,other,0,12,52.9,1
72500.0,741,15.0,11800.0,60,14.43,RENT,small_business,0,13,32.0,0
28700.0,636,15.0,2900.0,36,12.17,RENT,credit_card,0,6,12.4,0
63900.0,670,5.0,7200.0,36,13.17,MORTGAGE,major_purchase,0,6,18.6,1
64800.0,769,15.0,15900.0,60,13.85,RENT,other,0,5,,0
20700.0,712,15.0,15200.0,36,16.97,MORTGAGE,medical,0,10,65.0,0
51100.0,610,4.0,6800.0,36,15.08,MORTGAGE,debt_consolidation,0,8,15.7,1
39700.0,614,3.0,5000.0,36,12.52,RENT,home_improvement,0,7,21.1,0
34800.0,641,1.0,11700.0,36,13.77,MORTGAGE,major_purchase,0,8,33.1,0
90000.0,706,5.0,2600.0,60,10.06,MORTGAGE,home_improvement,0,4,0.2,0
36500.0,703,20.0,6200.0,60,13.97,OWN,credit_card,0,9,14.0,0
34100.0,625,5.0,26400.0,36,19.92,MORTGAGE,debt_consolidation,0,4,65.0,1
50700.0,604,7.0,22500.0,60,19.99,RENT,home_improvement,0,14,57.0,1
66700.0,698,1.0,14000.0,36,17.12,MORTGAGE,credit_card,1,8,29.6,0
46000.0,668,1.0,12800.0,60,16.45,RENT,credit_card,0,9,29.1,0
82900.0,820,4.0,4100.0,36,10.47,RENT,major_purchase,0,10,15.0,0
62300.0,682,20.0,7600.0,60,15.73,RENT,debt_consolidation,0,11,25.4,0
18400.0,798,3.0,9400.0,36,10.55,MORTGAGE,home_improvement,0,11,64.2,0
38600.0,604,15.0,7600.0,36,18.36,RENT,medical,0,9,9.1,0
38100.0,578,1.0,9200.0,60,18.15,MORTGAGE,home_improvement,0,8,41.9,0
60800.0,607,7.0,20900.0,36,17.58,RENT,credit_card,0,10,43.0,0
15000.0,757,7.0,8300.0,60,12.28,MORTGAGE,debt_consolidation,0,8,54.7,0
154400.0,794,15.0,9200.0,36,8.26,MORTGAGE,small_business,0,13,0.1,0
62300.0,629,0.0,15800.0,36,16.78,RENT,other,0,8,32.4,0
52400.0,650,2.0,5400.0,60,17.71,RENT,major_purchase,2,7,32.5,1
83400.0,604,2.0,7200.0,36,19.75,RENT,home_improvement,1,8,27.0,0
140700.0,562,20.0,7600.0,36,15.77,RENT,credit_card,0,6,17.4,0
72500.0,727,1.0,11200.0,36,13.36,MORTGAGE,debt_consolidation,0,13,26.0,0
75100.0,694,0.0,9200.0,36,13.42,OWN,small_business,0,11,24.5,0
52000.0,681,5.0,9400.0,36,13.93,MORTGAGE,debt_consolidation,0,2,28.5,0
46000.0,589,5.0,7800.0,36,15.66,MORTGAGE,medical,0,9,,0
39600.0,787,10.0,6400.0,36,12.2,OWN,credit_card,0,10,16.6,0
33800.0,647,20.0,14800.0,36,15.83,MORTGAGE,credit_card,0,11,47.2,0
36000.0,715,5.0,9200.0,60,13.58,RENT,debt_consolidation,0,11,,0
26700.0,585,15.0,14900.0,36,20.72,OWN,credit_card,0,10,53.2,1
47400.0,668,10.0,6300.0,36,12.79,MORTGAGE,small_business,0,9,15.8,0
23000.0,699,2.0,7800.0,36,14.19,OWN,debt_consolidation,0,9,39.9,0
53400.0,701,15.0,9800.0,36,15.64,MORTGAGE,small_business,1,4,38.6,0
48200.0,690,7.0,10300.0,36,12.99,MORTGAGE,home_improvement,1,10,27.0,0
52400.0,712,4.0,15900.0,36,14.27,OWN,credit_card,0,6,36.4,0
38800.0,607,7.0,8800.0,60,18.28,MORTGAGE,debt_consolidation,0,8,27.0,0
195700.0,693,4.0,15900.0,60,12.5,MORTGAGE,medical,0,10,15.2,0
90400.0,687,1.0,13200.0,36,13.5,MORTGAGE,debt_consolidation,1,7,21.2,0
28000.0,695,7.0,10400.0,36,13.01,MORTGAGE,small_business,0,7,41.3,0
54400.0,685,10.0,6800.0,36,17.02,MORTGAGE,credit_card,0,11,31.8,1
37300.0,597,10.0,16000.0,36,19.58,RENT,small_business,0,7,,1
31100.0,594,2.0,6900.0,60,16.7,MORTGAGE,credit_card,0,7,24.8,0
26800.0,536,20.0,10800.0,60,22.21,MORTGAGE,debt_consolidation,1,9,49.1,1
59500.0,733,0.0,10600.0,36,13.92,RENT,other,1,10,27.9,0
36100.0,734,3.0,9900.0,60,13.89,RENT,debt_consolidation,0,10,27.9,0
75800.0,735,2.0,9000.0,60,15.48,RENT,debt_consolidation,1,8,15.6,0
76700.0,700,0.0,7300.0,36,12.2,OWN,credit_card,0,11,15.4,0
91000.0,541,4.0,4900.0,36,17.61,RENT,other,0,7,20.4,0
33400.0,613,7.0,22100.0,60,19.97,MORTGAGE,debt_consolidation,0,9,65.0,1
60700.0,691,15.0,8600.0,36,13.02,MORTGAGE,credit_card,0,10,23.0,0
65200.0,689,20.0,10300.0,60,18.12,RENT,credit_card,0,15,21.6,0
39600.0,666,10.0,10200.0,36,16.45,RENT,debt_consolidation,0,7,41.8,0
34600.0,704,4.0,18900.0,36,19.6,OWN,small_business,0,10,61.4,0
101100.0,681,10.0,28800.0,36,13.84,MORTGAGE,credit_card,0,8,22.4,0
54300.0,688,10.0,11800.0,36,15.05,RENT,home_improvement,0,11,33.7,0
65300.0,638,4.0,10100.0,36,17.01,MORTGAGE,debt_consolidation,0,11,23.4,0
33900.0,744,10.0,6200.0,60,13.66,MORTGAGE,other,0,13,18.9,0
28300.0,652,5.0,5300.0,60,18.24,MORTGAGE,debt_consolidation,0,6,26.5,0
37900.0,594,4.0,4500.0,60,16.11,RENT,small_business,0,7,20.6,0
46400.0,630,5.0,7300.0,36,17.76,MORTGAGE,medical,1,14,21.7,1
30400.0,657,7.0,3800.0,36,13.6,MORTGAGE,debt_consolidation,0,5,17.8,0
48800.0,745,10.0,18800.0,36,11.67,RENT,debt_consolidation,0,6,51.7,0
22900.0,677,3.0,13500.0,36,15.98,RENT,debt_consolidation,0,8,63.8,0
29600.0,668,5.0,9600.0,36,16.07,RENT,major_purchase,0,10,46.1,0
66300.0,599,15.0,19000.0,36,18.93,MORTGAGE,small_business,0,8,,0
64300.0,731,20.0,6400.0,36,14.03,RENT,major_purchase,0,6,19.2,0
41100.0,638,2.0,7300.0,36,13.34,RENT,credit_card,0,8,16.6,0
31000.0,673,2.0,4200.0,36,12.98,MORTGAGE,other,0,8,15.0,0
30900.0,776,7.0,16100.0,36,13.28,RENT,credit_card,0,12,60.3,0
41400.0,713,4.0,7300.0,60,14.72,RENT,major_purchase,0,7,26.9,0
65500.0,574,0.0,11000.0,60,19.37,MORTGAGE,credit_card,0,9,27.5,1
74400.0,565,3.0,18100.0,36,17.3,MORTGAGE,debt_consolidation,1,13,42.3,1
39200.0,676,10.0,21700.0,60,18.1,MORTGAGE,debt_consolidation,0,6,56.4,0
29200.0,601,10.0,10800.0,36,15.51,RENT,debt_consolidation,0,13,37.6,0
55300.0,722,5.0,13300.0,36,13.79,RENT,debt_consolidation,0,10,38.1,0
33800.0,683,5.0,7000.0,36,17.87,MORTGAGE,credit_card,1,14,38.7,0
38800.0,691,5.0,25400.0,60,18.23,OWN,debt_consolidation,0,10,65.0,0
89000.0,634,2.0,10100.0,36,16.12,RENT,credit_card,1,8,32.2,0
71100.0,793,5.0,11400.0,36,9.32,MORTGAGE,debt_consolidation,0,16,18.6,0
52600.0,850,0.0,8900.0,36,10.04,RENT,credit_card,0,12,29.4,0
27700.0,662,5.0,19900.0,36,17.54,RENT,other,0,11,65.0,0
53900.0,703,3.0,12100.0,36,14.76,RENT,credit_card,0,5,31.2,0
79100.0,686,7.0,16000.0,60,14.83,OWN,debt_consolidation,0,11,32.0,0
41400.0,663,7.0,13100.0,60,19.94,RENT,debt_consolidation,0,7,44.4,0
90000.0,626,4.0,9800.0,60,16.88,RENT,major_purchase,0,7,14.8,1
